,Lfg_acc,Wft_acc,Lfgm3_tot,Lfga3_tot,Wfg3_acc,Lfgm_tot,Lfga_tot,Wfg_acc,Team_Name,Lftm_tot,Lft_acc,Wfgm3_tot,Wfga_tot,Wfta_tot,Wftm_tot,Wfgm_tot,Lfta_tot,Lfg3_acc,Wfga3_tot,GameCount
1154,39.08132530120482,80.0,223,588,39.62264150943396,519,1328,47.916666666666664,Citadel,162,66.39344262295081,21,96,25,20,46,244,37.925170068027214,53,26
1155,43.627450980392155,64.84018264840182,58,202,41.94915254237288,267,612,46.75414364640884,Clemson,106,56.38297872340426,198,1448,438,284,677,188,28.712871287128714,472,32
1156,38.48439821693908,71.23287671232876,44,176,34.172661870503596,259,673,46.93467336683417,Cleveland St,147,67.74193548387096,95,995,438,312,467,217,25.0,278,31
1157,41.27906976744186,73.77777777777777,138,381,35.638297872340424,355,860,45.0281425891182,Coastal Car,112,59.893048128342244,67,533,225,166,240,187,36.22047244094488,188,25
1158,42.363112391930834,67.84565916398714,130,395,38.8235294117647,441,1041,49.943374858437146,Col Charleston,154,71.96261682242991,132,883,311,211,441,214,32.91139240506329,340,33
1159,40.284974093264246,68.58513189448442,83,235,40.76923076923077,311,772,47.688838782412624,Colgate,152,71.69811320754717,106,887,417,286,423,212,35.319148936170215,260,32
1160,41.46586345381526,68.58407079646018,113,351,37.4331550802139,413,996,50.74626865671642,Colorado,211,68.06451612903226,70,536,226,155,272,310,32.193732193732195,187,31
1161,41.27594158339738,72.35772357723577,152,460,32.5,537,1301,50.173010380622834,Colorado St,242,73.1117824773414,26,289,123,89,145,331,33.04347826086956,80,30
1162,38.23899371069182,73.30960854092527,104,339,36.48068669527897,304,795,47.03049759229535,Columbia,148,71.15384615384616,85,623,281,206,293,208,30.678466076696164,233,28
1163,40.55793991416309,71.24087591240875,40,148,40.19292604501608,189,466,48.230088495575224,Connecticut,148,74.0,125,1356,685,488,654,200,27.027027027027028,311,32
1164,36.44488579940417,73.17784256559767,71,243,36.36363636363637,367,1007,43.30299089726918,Coppin St,221,70.15873015873017,68,769,343,251,333,315,29.218106995884774,187,34
1165,43.40836012861736,77.08830548926014,45,119,41.70984455958549,135,311,50.53191489361702,Cornell,53,71.62162162162163,161,1128,419,323,570,74,37.81512605042017,386,26
1166,40.25974025974026,73.54838709677419,76,235,39.30885529157668,217,539,47.36842105263158,Creighton,82,65.6,182,1178,465,342,558,125,32.340425531914896,463,31
1167,38.35390946502058,66.45161290322581,119,396,48.32214765100671,466,1215,46.13778705636743,CS Bakersfield,261,68.50393700787401,72,479,155,103,221,381,30.050505050505052,149,29
1168,40.12096774193548,69.40133037694014,57,179,40.856031128404666,199,496,50.208333333333336,CS Fullerton,133,73.48066298342542,210,1440,451,313,723,181,31.843575418994412,514,31
1169,41.25200642054575,71.60493827160494,69,225,41.351351351351354,257,623,48.51657940663176,CS Northridge,108,63.1578947368421,153,1146,405,290,556,171,30.666666666666668,370,29
1170,38.969521044992746,64.58333333333333,138,436,39.39393939393939,537,1378,41.221374045801525,CS Sacramento,265,60.36446469248292,13,131,48,31,54,439,31.65137614678899,33,26
1171,38.43098311817279,73.80952380952381,70,248,38.46153846153846,387,1007,49.42307692307692,Dartmouth,154,62.096774193548384,45,520,168,124,257,248,28.225806451612904,117,27
1172,41.711229946524064,74.01960784313725,54,166,37.074829931972786,156,374,48.508946322067594,Davidson,47,66.19718309859155,218,1509,408,302,732,71,32.53012048192771,588,31
1173,41.666666666666664,65.84362139917695,48,172,42.63803680981595,225,540,49.765698219306465,Dayton,114,59.067357512953365,139,1067,486,320,531,193,27.906976744186046,326,31
1174,37.189189189189186,71.01449275362319,102,348,34.61538461538461,344,925,44.77401129943503,Delaware,206,66.02564102564102,81,708,345,245,317,312,29.310344827586206,234,31
1175,38.095238095238095,72.22222222222223,100,327,39.25233644859813,312,819,46.86971235194586,Delaware St,117,70.48192771084338,84,591,198,143,277,166,30.581039755351682,214,28
1176,42.82083862770013,75.84541062801932,111,365,44.375,337,787,52.23880597014925,Denver,189,76.82926829268293,71,402,207,157,210,246,30.410958904109588,160,29
1177,41.687552213868,65.67164179104478,135,410,40.851063829787236,499,1197,46.34920634920635,DePaul,232,64.26592797783934,96,630,201,132,292,361,32.926829268292686,235,30
1178,40.101522842639596,66.0377358490566,158,446,49.523809523809526,474,1182,46.71052631578947,Detroit,186,67.63636363636364,52,304,106,70,142,275,35.426008968609864,105,29
1179,42.97872340425532,76.171875,38,112,37.106918238993714,101,235,44.680851063829785,Drake,42,79.24528301886792,236,1410,512,390,630,53,33.92857142857143,636,30
1180,37.786259541984734,63.706563706563706,83,324,40.19607843137255,396,1048,45.49918166939444,Drexel,226,62.25895316804408,82,611,259,165,278,363,25.617283950617285,204,32
1181,39.75535168195719,69.54022988505747,43,139,40.063091482649845,130,327,47.878787878787875,Duke,71,68.93203883495146,254,1650,696,484,790,103,30.93525179856115,634,32
1182,41.98174706649283,76.00896860986548,84,287,33.333333333333336,322,767,48.722627737226276,Duquesne,204,70.10309278350516,131,1096,446,339,534,291,29.26829268292683,393,30
1183,41.755319148936174,80.62015503875969,118,327,43.75,471,1128,51.465798045602604,E Illinois,233,69.96996996996997,35,307,129,104,158,333,36.08562691131498,80,28
1184,41.76100628930818,72.89156626506023,128,373,37.83783783783784,332,795,46.056782334384856,E Kentucky,147,70.67307692307692,112,634,166,121,292,208,34.316353887399465,296,28
1185,40.06734006734007,75.93123209169055,148,423,37.32876712328767,357,891,44.847605224963715,E Michigan,200,69.20415224913495,109,689,349,265,309,289,34.988179669030735,292,31
1186,38.06262230919765,72.16494845360825,138,423,32.432432432432435,389,1022,45.1063829787234,E Washington,202,71.88612099644128,60,470,194,140,212,281,32.6241134751773,185,28
1187,38.716577540106954,75.28089887640449,119,340,43.66197183098591,362,935,46.03174603174603,East Carolina,274,66.99266503667482,93,504,178,134,232,409,35.0,213,27
1188,0.0,0.0,0,0,0.0,0,0,0.0,Edwardsville,0,0.0,0,0,0,0,0,0,0.0,0,0
1189,39.57322987390883,70.3125,95,323,34.92822966507177,408,1031,47.35249621785174,Elon,147,65.625,73,661,256,180,313,224,29.41176470588235,209,31
1190,41.800246609124535,70.9090909090909,79,255,37.94037940379404,339,811,47.58812615955473,ETSU,181,73.57723577235772,140,1078,440,312,513,246,30.980392156862745,369,31
1191,40.80076263107722,74.28571428571429,96,270,46.610169491525426,428,1049,43.734015345268546,Evansville,249,65.87301587301587,55,391,175,130,171,378,35.55555555555556,118,29
1192,40.52401746724891,73.48837209302326,151,458,42.13483146067416,464,1145,45.5607476635514,F Dickinson,259,70.0,75,428,215,158,195,370,32.96943231441048,178,28
1193,38.64734299516908,72.26027397260275,102,301,44.067796610169495,320,828,48.559670781893004,Fairfield,207,67.20779220779221,104,729,292,211,354,308,33.88704318936877,236,30
1194,41.99134199134199,69.65376782077394,100,285,40.17094017094017,388,924,49.555273189326556,FL Atlantic,273,64.69194312796209,94,787,491,342,390,422,35.08771929824562,234,33
1195,38.94472361809045,60.714285714285715,153,452,34.65909090909091,465,1194,47.08029197080292,FL Gulf Coast,232,67.44186046511628,61,548,252,153,258,344,33.849557522123895,176,31
1196,42.29007633587786,71.8676122931442,66,251,41.64705882352941,277,655,52.17035217035217,Florida,125,68.68131868131869,177,1221,423,304,637,182,26.294820717131476,425,32
1197,37.61658031088083,65.35714285714286,111,349,38.20224719101124,363,965,45.12022630834512,Florida A&M,144,58.53658536585366,102,707,280,183,319,246,31.80515759312321,267,30
1198,41.46806482364156,64.90384615384616,82,274,41.83673469387755,435,1049,50.51020408163265,Florida Intl,251,66.57824933687003,41,392,208,135,198,377,29.927007299270073,98,28
1199,42.46737841043891,77.08333333333333,101,298,36.64772727272727,358,843,45.97815292949355,Florida St,186,76.85950413223141,129,1007,432,333,463,242,33.89261744966443,352,33
1200,38.91891891891892,66.66666666666667,105,372,38.839285714285715,360,925,47.593582887700535,Fordham,184,66.9090909090909,87,561,261,174,267,275,28.225806451612904,224,28
1201,39.65665236051502,72.65625,143,457,38.38028169014085,462,1165,44.61778471138845,Fresno St,181,67.53731343283582,109,641,256,186,286,268,31.291028446389497,284,31
1202,39.01639344262295,67.44186046511628,173,527,34.437086092715234,476,1220,44.20485175202156,Furman,245,72.27138643067846,52,371,129,87,164,339,32.82732447817837,151,30
1203,39.66597077244259,72.72727272727273,96,336,40.55555555555556,380,958,44.63519313304721,G Washington,176,65.91760299625469,73,466,176,128,208,267,28.571428571428573,180,26
1204,42.24464060529634,68.09045226130654,69,238,39.2226148409894,335,793,47.064579256360076,Ga Southern,142,63.111111111111114,111,1022,398,271,481,225,28.991596638655462,283,30
1205,40.17946161515454,70.08310249307479,136,418,40.33898305084746,403,1003,48.747152619589976,Gardner Webb,196,62.22222222222222,119,878,361,253,428,315,32.535885167464116,295,31
1206,43.93063583815029,72.70916334661355,60,185,36.50385604113111,228,519,48.25291181364393,George Mason,123,64.3979057591623,142,1202,502,365,580,191,32.432432432432435,389,33
1207,44.81481481481482,66.12903225806451,29,105,40.0,121,270,49.34876989869754,Georgetown,46,69.6969696969697,222,1382,496,328,682,66,27.61904761904762,555,32
1208,37.916666666666664,69.91150442477876,91,326,39.37007874015748,364,960,47.46906636670416,Georgia,172,64.41947565543072,100,889,339,237,422,267,27.914110429447852,254,32
1209,39.28251121076233,68.6046511627907,117,348,45.86466165413534,438,1115,49.25690021231423,Georgia St,211,62.05882352941177,61,471,172,118,232,340,33.62068965517241,133,30
1210,43.53281853281853,70.67669172932331,105,320,42.745098039215684,451,1036,51.61290322580645,Georgia Tech,220,69.18238993710692,109,837,399,282,432,318,32.8125,255,32
1211,43.037974683544306,71.0,44,127,37.96296296296296,170,395,49.964002879769616,Gonzaga,86,74.13793103448276,164,1389,600,426,694,116,34.645669291338585,432,32
1212,39.046653144016226,60.283687943262414,94,291,36.44859813084112,385,986,48.402948402948404,Grambling,184,62.16216216216216,39,407,141,85,197,296,32.302405498281786,107,24
1213,0.0,0.0,0,0,0.0,0,0,0.0,Grand Canyon,0,0.0,0,0,0,0,0,0,0.0,0,0
1214,39.269406392694066,59.5959595959596,65,224,33.130699088145896,258,657,41.726618705035975,Hampton,158,61.003861003861005,109,973,495,295,406,259,29.017857142857142,329,30
1215,0.0,0.0,0,0,0.0,0,0,0.0,Hardin-Simmons,0,0.0,0,0,0,0,0,0,0.0,0,0
1216,42.350332594235034,67.79661016949153,146,399,39.523809523809526,382,902,47.097480832420594,Hartford,231,67.34693877551021,166,913,354,240,430,343,36.59147869674185,420,34
1217,42.61019878997407,80.74534161490683,122,403,36.75213675213675,493,1157,49.572649572649574,Harvard,311,70.68181818181819,43,468,161,130,232,440,30.272952853598014,117,30
1218,41.67433302667893,74.39613526570048,101,340,40.116279069767444,453,1087,48.214285714285715,Hawaii,287,73.96907216494846,69,616,207,154,297,388,29.705882352941178,172,30
1219,40.903225806451616,72.76422764227642,108,338,43.23144104803494,317,775,49.711815561959654,High Point,112,77.24137931034483,99,694,246,179,345,145,31.952662721893493,229,27
1220,39.691714836223504,67.42081447963801,77,277,42.51497005988024,412,1038,50.0,Hofstra,242,67.03601108033241,71,626,221,149,313,361,27.79783393501805,167,30
1221,40.28169014084507,75.29761904761905,62,225,37.37864077669903,286,710,46.98275862068966,Holy Cross,163,69.65811965811966,77,696,336,253,327,234,27.555555555555557,206,29
1222,40.27303754266212,76.73913043478261,84,243,36.206896551724135,236,586,41.470588235294116,Houston,152,77.55102040816327,252,1360,460,353,564,196,34.5679012345679,696,31
1223,43.155893536121674,40.0,62,177,30.0,227,526,46.774193548387096,Houston Bap,121,77.56410256410257,3,62,5,2,29,156,35.02824858757062,10,10
1224,39.76833976833977,62.5,107,420,41.0,515,1295,47.82608695652174,Howard,263,61.16279069767442,41,299,144,90,143,430,25.476190476190474,100,32
1225,39.96478873239437,67.15328467153284,140,420,42.33576642335766,454,1136,45.893719806763286,Idaho,191,57.014925373134325,58,414,137,92,190,335,33.333333333333336,137,28
1226,40.79229122055675,69.40639269406392,85,294,36.090225563909776,381,934,46.76113360323887,Idaho St,200,69.93006993006993,48,494,219,152,231,286,28.91156462585034,133,29
1227,38.47953216374269,73.33333333333333,96,293,44.29065743944636,329,855,48.99103139013453,IL Chicago,134,69.0721649484536,128,892,375,275,437,194,32.76450511945392,289,32
1228,39.806763285024154,63.96396396396396,101,362,37.698412698412696,412,1035,48.121212121212125,Illinois,200,57.80346820809248,95,825,333,213,397,346,27.900552486187845,252,35
1229,44.46808510638298,63.970588235294116,53,161,39.61038961038961,209,470,46.28522630230572,Illinois St,108,63.905325443786985,183,1171,408,261,542,169,32.91925465838509,462,32
1230,0.0,0.0,0,0,0.0,0,0,0.0,Incarnate Word,0,0.0,0,0,0,0,0,0,0.0,0,0
1231,38.65336658354115,76.98541329011346,33,138,37.79193205944798,155,401,48.62861378799111,Indiana,96,73.2824427480916,178,1349,617,475,656,131,23.91304347826087,471,32
1232,37.903225806451616,76.99680511182109,105,354,36.059479553903344,329,868,45.25139664804469,Indiana St,192,72.18045112781955,97,716,313,241,324,266,29.661016949152543,269,30
1233,40.7871198568873,69.66292134831461,116,373,32.21153846153846,456,1118,47.82608695652174,Iona,224,69.1358024691358,67,621,267,186,297,324,31.099195710455763,208,32
1234,40.95982142857143,68.12749003984064,123,382,38.372093023255815,367,896,44.543828264758496,Iowa,169,61.904761904761905,99,559,251,171,249,273,32.19895287958115,258,32
1235,38.118811881188115,70.21943573667711,118,383,31.527093596059114,385,1010,46.3855421686747,Iowa St,179,74.27385892116183,64,664,319,224,308,241,30.80939947780679,203,31
1236,42.391304347826086,75.64575645756457,101,312,40.43715846994535,390,920,48.49023090586146,IPFW,217,70.68403908794788,74,563,271,205,273,307,32.37179487179487,183,29
1237,47.5,78.83817427385893,48,114,42.53731343283582,171,360,51.07615894039735,IUPUI,62,75.60975609756098,171,1208,482,380,617,82,42.10526315789474,402,30
1238,37.913486005089055,70.62146892655367,108,345,32.460732984293195,447,1179,46.16368286445013,Jackson St,304,65.09635974304068,62,782,354,250,361,467,31.304347826086957,191,34
1239,41.28943758573388,73.14049586776859,69,237,34.39716312056738,301,729,46.186440677966104,Jacksonville,176,73.64016736401673,97,944,484,354,436,239,29.11392405063291,282,30
1240,42.92307692307692,70.71428571428571,190,504,37.735849056603776,558,1300,47.69230769230769,Jacksonville St,209,56.33423180592992,40,260,140,99,124,371,37.698412698412696,106,27
1241,43.005181347150256,75.29069767441861,81,271,44.0,415,965,50.0,James Madison,230,68.8622754491018,88,700,344,259,350,334,29.88929889298893,200,30
1242,44.84848484848485,69.80568011958147,12,45,41.005802707930364,74,165,50.993753549119816,Kansas,44,83.01886792452831,212,1761,669,467,898,53,26.666666666666668,517,33
1243,42.81567489114659,69.80392156862744,64,237,35.80901856763926,295,689,45.27986633249791,Kansas St,134,68.71794871794872,135,1197,510,356,542,195,27.0042194092827,377,30
1244,37.755102040816325,65.98984771573605,147,484,32.795698924731184,444,1176,45.590994371482175,Kennesaw,273,64.69194312796209,61,533,197,130,243,422,30.371900826446282,186,29
1245,39.882697947214076,70.58823529411765,35,119,39.036144578313255,136,341,48.40312278211498,Kent,77,76.23762376237623,162,1409,629,444,682,101,29.41176470588235,415,34
1246,42.21183800623053,71.64556962025317,71,219,40.55118110236221,271,642,50.342465753424655,Kentucky,177,76.29310344827586,103,876,395,283,441,232,32.42009132420091,254,30
1247,42.507345739471106,70.68403908794788,129,360,44.827586206896555,434,1021,46.48786717752235,La Salle,248,67.94520547945206,117,783,307,217,364,365,35.833333333333336,261,31
1248,40.440324449594435,69.63788300835654,139,377,42.44031830238727,349,863,48.180677540777914,Lafayette,232,69.04761904761905,160,797,359,250,384,336,36.87002652519894,377,30
1249,41.954887218045116,67.03296703296704,69,223,42.30769230769231,279,665,48.45132743362832,Lamar,136,64.45497630331754,143,904,364,244,438,211,30.94170403587444,338,26
1250,40.71510957324106,75.0,78,233,37.5,353,867,42.584434654919235,Lehigh,189,71.32075471698113,63,681,312,234,290,265,33.47639484978541,168,29
1251,42.33576642335766,74.55357142857143,128,394,42.20779220779221,348,822,50.578034682080926,Liberty,179,74.27385892116183,130,692,224,167,350,241,32.48730964467005,308,29
1252,41.976620616365565,67.2463768115942,104,327,39.051094890510946,395,941,46.286472148541115,Lipscomb,219,62.57142857142857,107,754,345,232,349,350,31.804281345565748,274,30
1253,41.74528301886792,77.3109243697479,162,476,39.63963963963964,531,1272,46.85314685314685,Long Beach St,316,73.48837209302326,44,286,119,92,134,430,34.03361344537815,111,31
1254,36.28865979381443,68.01909307875896,89,325,37.42138364779874,352,970,44.98834498834499,Long Island,203,68.12080536912751,119,858,419,285,386,298,27.384615384615383,318,30
1255,35.703363914373085,75.40983606557377,163,495,46.61654135338346,467,1308,48.433048433048434,Longwood,259,63.793103448275865,62,351,122,92,170,406,32.92929292929293,133,28
1256,37.725903614457835,76.47058823529412,143,445,41.0958904109589,501,1328,46.875,Louisiana Tech,236,72.17125382262996,30,288,187,143,135,327,32.13483146067416,73,30
1257,40.54621848739496,66.46942800788955,49,190,37.35408560311284,193,476,47.05438066465257,Louisville,92,62.16216216216216,192,1324,507,337,623,148,25.789473684210527,514,32
1258,38.29479768786127,70.58823529411765,141,463,38.679245283018865,530,1384,46.308724832214764,Loy Marymount,316,62.57425742574257,41,298,119,84,138,505,30.453563714902806,106,31
1259,38.65336658354115,78.24074074074075,108,321,39.59899749373434,310,802,46.62027833001988,Loyola MD,203,74.63235294117646,158,1006,432,338,469,272,33.64485981308411,399,33
1260,38.454011741682976,76.47058823529412,76,306,34.5679012345679,393,1022,43.667296786389414,Loyola-Chicago,189,67.74193548387096,56,529,221,169,231,279,24.836601307189543,162,29
1261,39.82970671712393,76.05042016806723,110,376,37.00440528634361,421,1057,47.25925925925926,LSU,198,73.60594795539033,84,675,238,181,319,269,29.25531914893617,227,30
1262,0.0,0.0,0,0,0.0,0,0,0.0,MA Lowell,0,0.0,0,0,0,0,0,0,0.0,0,0
1263,38.93951946975974,75.79617834394904,128,384,35.80246913580247,470,1207,50.79365079365079,Maine,295,65.26548672566372,29,315,157,119,160,452,33.333333333333336,81,29
1264,39.178082191780824,64.94464944649447,115,359,40.84507042253521,429,1095,48.47560975609756,Manhattan,275,67.40196078431373,87,656,271,176,318,408,32.033426183844014,213,31
1265,42.15080346106304,66.32911392405063,113,311,39.50276243093923,341,809,47.04641350210971,Marist,145,61.965811965811966,143,948,395,262,446,234,36.334405144694536,362,32
1266,38.17504655493482,70.56603773584905,62,178,36.30434782608695,205,537,47.20998531571219,Marquette,130,68.78306878306879,167,1362,530,374,643,189,34.831460674157306,460,32
1267,38.51174934725849,70.67039106145252,83,268,31.623931623931625,295,766,45.4054054054054,Marshall,199,67.003367003367,74,740,358,253,336,297,30.970149253731343,234,28
1268,43.02884615384615,70.79439252336448,63,224,39.00709219858156,358,832,48.99598393574297,Maryland,175,70.28112449799197,110,996,428,303,488,249,28.125,282,32
